site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Point Thomas,PTHO,48.1,-58.46149999999999,-62.163099999999254,ad{\'e}lie penguin,,11,2013,2013,150,1,nests,ground,<strong>Antarctic Ecosystem Research Group  </strong><i> 2014b</i>. 20 January 2014 weekly field reports: Copacabana  King George Island. Technical Report 3  National Oceanic & Atmospheric Administration  La Jolla  United States. 
Rauer Islands,RAUE,58.4.2,77.67649999999999,-68.8330999999999,ad{\'e}lie penguin,9,2,2011,2010,115034,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Robinson,RBSN,58.4.2,63.45959999999999,-67.45429999999986,ad{\'e}lie penguin,28,12,2006,2006,609,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Red Island,REDI,48.1,-57.87999999999999,-63.73559999999952,ad{\'e}lie penguin,29,10,2006,2006,1002,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Rhyolite Island,RHYO,48.1,-68.57089999999998,-69.64879999999991,ad{\'e}lie penguin,6,2,2011,2010,36,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Robinson (northwest),RONW,58.4.2,63.412999999999975,-67.44889999999985,ad{\'e}lie penguin,28,12,2006,2006,111,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Rookery Islands,ROOK,58.4.2,62.50989999999999,-67.60439999999987,ad{\'e}lie penguin,11,2,2011,2010,43989,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Robinson (southeast),ROSE,58.4.2,63.49559999999998,-67.47489999999986,ad{\'e}lie penguin,28,12,2006,2006,800,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Cape Royds,ROYD,88.1,166.16389999999998,-77.55449999999999,ad{\'e}lie penguin,,12,2013,2013,2944,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Red Rock Ridge,RRRI,48.1,-67.16859999999998,-68.28779999999989,ad{\'e}lie penguin,12,1,2013,2012,3760,1,chicks,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Rumpa Island,RUMP,58.4.2,39.390499999999996,-69.14409999999991,ad{\'e}lie penguin,,,2004,2004,3515,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Sabrina Island,SABR,88.1,163.30899999999997,-66.91709999999982,ad{\'e}lie penguin,,12,2005,2005,4844,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Saxum Nunatak,SAXU,48.1,-56.053299999999986,-63.136699999999436,ad{\'e}lie penguin,22,12,2005,2005,150,4,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Scullin/Murray,SCUL,58.4.2,66.69679999999998,-67.78329999999987,ad{\'e}lie penguin,26,1,2011,2010,54499,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
SE Fisher Bay,SEFB,58.4.1,146.08089999999999,-67.59489999999987,ad{\'e}lie penguin,3,2,2012,2011,9,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Sentry Rocks,SENT,88.1,167.40459999999996,-70.75429999999994,ad{\'e}lie penguin,4,12,2011,2011,344,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
SE Promontory,SEPR,88.1,163.04999999999998,-66.6499999999998,ad{\'e}lie penguin,,12,2005,2005,890,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Sheelagh Islands,SHEE,58.4.2,50.180399999999985,-66.54639999999982,ad{\'e}lie penguin,26,1,2010,2009,7587,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Shepard Island,SHEI,88.2,-132.55189999999996,-74.37729999999998,ad{\'e}lie penguin,28,12,2010,2010,28934,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Sheppard Nunatak,SHEN,48.1,-57.015399999999985,-63.36289999999947,ad{\'e}lie penguin,8,1,2005,2004,1523,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Sheppard Point,SHEP,48.1,-56.98439999999999,-63.37069999999946,ad{\'e}lie penguin,8,1,2005,2004,3182,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Shingle Cove (Coronation Island),SHIN,48.2,-45.56359999999999,-60.646899999998865,ad{\'e}lie penguin,9,12,2007,2007,3041,3,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Shirley/Beall,SHLY,58.4.1,110.49999999999997,-66.28299999999979,ad{\'e}lie penguin,30,1,2011,2010,13658,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Sigaren,SIGA,58.4.2,39.43439999999999,-69.16929999999992,ad{\'e}lie penguin,,,2004,2004,37,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Sims Island,SIMS,88.3,-78.54069999999999,-73.27249999999998,ad{\'e}lie penguin,5,12,2012,2012,14784,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Smiggers Island,SMIG,48.1,-65.35139999999998,-65.45969999999971,ad{\'e}lie penguin,7,1,2013,2012,453,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
South of Martin Islands,SOMI,48.1,-65.33809999999998,-65.68809999999975,ad{\'e}lie penguin,8,1,2013,2012,477,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Spindrift Rocks,SPRO,48.2,-45.64399999999999,-60.68299999999886,ad{\'e}lie penguin,21,11,2015,2015,3046,1,nests,ground,<strong>Dunn  M.J.  Jackson  J.A.  Adlard  S.  Lynnes  A.S.  Briggs  D.R.  Fox  D.  C.M. Waluda. </strong><i> 2016</i>. Population size and decadal trends of three penguin species nesting at Signy island  South Orkney islands. PLoS ONE 11(10): e0164025.
Stanton Continental Rock,STAN,58.4.2,61.71749999999999,-67.53419999999986,ad{\'e}lie penguin,29,11,2008,2008,3227,1,adults,aerial,<strong>Wilson  D.  R. Pike  D. Southwell  and C. Southwell  </strong><i> 2009</i>. A systematic survey of breeding Ad&#233;lie penguins (<i>Pygoscelis adeliae</i>) along the Mawson and Kemp Land coasts  East Antarctica: New colonies and population counts. Antarctic Science 21:591-592.
Steines Island,STEI,58.4.2,76.58249999999998,-69.34119999999992,ad{\'e}lie penguin,9,2,2011,2010,434,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Stene Point,STEN,48.2,-45.70699999999999,-60.653999999998874,ad{\'e}lie penguin,17,2,2011,2010,0,1,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Stranger Point,STRA,48.1,-58.6161,-62.259999999999266,ad{\'e}lie penguin,,,2012,2012,1003,1,nests,ground,<strong>Ju&#225;res  M. A.  M. M. Santos  J. Negrete  J. A. Mennucci  P. J. Perchivale  R. J. Casaux  and N. R. Coria  </strong><i> 2015</i>. Ad&#233;lie penguin population changes at Stranger Point: 19 years of monitoring. Antarctic Science 27:455-461.
Stanton unnamed,STUN,58.4.2,61.597799999999985,-67.50779999999986,ad{\'e}lie penguin,29,11,2008,2008,801,1,adults,aerial,<strong>Wilson  D.  R. Pike  D. Southwell  and C. Southwell  </strong><i> 2009</i>. A systematic survey of breeding Ad&#233;lie penguins (<i>Pygoscelis adeliae</i>) along the Mawson and Kemp Land coasts  East Antarctica: New colonies and population counts. Antarctic Science 21:591-592.
Sturge Island,STUR,88.1,164.63299999999998,-67.46699999999986,ad{\'e}lie penguin,,,2002,2002,10,5,nests,,<strong>Ainley  D. G.  </strong><i> 2002</i>. The Ad&#233;lie penguin: Bellwether of climate change. Columbia University Press  New York  United States. 
Sven Foyn Island,SVEN,88.1,171.06949999999995,-71.95599999999997,ad{\'e}lie penguin,,12,2013,2013,44571,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Svenner Islands,SVIS,58.4.2,76.83459999999998,-69.03409999999991,ad{\'e}lie penguin,15,12,1981,1981,18065,1,nests,aerial,<strong>Whitehead  M. D. and G. W. Johnstone  </strong><i> 1990</i>. The distribution and estimated abundance of Ad&#233;lie penguins breeding in Prydz Bay  Antarctica. In M. Fukuchi  Y. Ino  Y. Naito  Y. Ohyama  and M. Takahashi  editors  Proceedings of the NIPR Symposium on Polar Biology  volume 3  pages 91-98  Tokyo  Japan. National Institute of Polar Research.
Southwest Island (Aviation Islands),SWIS,88.1,158.78329999999994,-69.26659999999991,ad{\'e}lie penguin,,12,1985,1985,804,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Tay Head (Joinville Island),TAYH,48.1,-55.550799999999995,-63.348599999999465,ad{\'e}lie penguin,23,12,2010,2010,4156,3,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Tenmondai Rock,TENM,58.4.2,41.700999999999986,-68.4444999999999,ad{\'e}lie penguin,11,2,2011,2010,86,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Thorgaut,THOR,58.4.2,63.54329999999998,-67.44249999999985,ad{\'e}lie penguin,28,12,2006,2006,917,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Torgersen Island,TORG,48.1,-64.07409999999999,-64.77309999999964,ad{\'e}lie penguin,26,1,2005,2004,320,1,chicks,ground,<strong>Fraser  W. R.  </strong><i> ????b</i>. Ad&#233;lie penguin breeding success and chronology studies - relative abundance of one and two chick broods  collected at Palmer Station Antarctica research area  1991 - present. dataset.
Torinosu Cove,TORI,58.4.2,39.56669999999998,-69.48329999999991,ad{\'e}lie penguin,,,2004,2004,45,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Trundle Island,TRUN,48.1,-65.28849999999998,-65.39379999999971,ad{\'e}lie penguin,7,1,2013,2012,347,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Tryne Islands,TRYN,58.4.2,78.41249999999998,-68.38089999999988,ad{\'e}lie penguin,14,12,2011,2011,13789,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Three Sisters,TSIS,48.1,-57.91349999999998,-62.07789999999922,ad{\'e}lie penguin,2,1,2018,2017,510,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Turret Point (King George Island),TURR,48.1,-57.951399999999985,-62.087499999999224,ad{\'e}lie penguin,13,12,2017,2017,89,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Ufs Island,UFSI,58.4.2,61.14059999999998,-67.46939999999985,ad{\'e}lie penguin,6,1,2009,2008,1942,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unnnamed Island PE 1,UIP1,58.4.2,77.75059999999999,-68.7669999999999,ad{\'e}lie penguin,,,2013,2013,,,nests,,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unnnamed Island PE 2,UIP2,58.4.2,77.73599999999999,-68.9011999999999,ad{\'e}lie penguin,14,12,2011,2011,40,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unnnamed Island PE 3,UIP3,58.4.2,78.21099999999998,-68.4418999999999,ad{\'e}lie penguin,14,12,2011,2011,123,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unnamed Island PE 2 North,UIPN,58.4.2,77.71619999999999,-68.9012999999999,ad{\'e}lie penguin,9,2,2011,2010,6893,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unger Island (Unger Rock),UNGE,88.1,166.91899999999998,-70.68109999999994,ad{\'e}lie penguin,12,2,2011,2010,305,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unnamed 2,UNN2,58.4.2,63.54349999999999,-67.44019999999986,ad{\'e}lie penguin,9,2,2011,2010,0,1,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Unnamed 7,UNN7,58.4.2,63.33359999999999,-67.44749999999986,ad{\'e}lie penguin,9,2,2011,2010,5669,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Vestfold North,VESN,58.4.2,78.09539999999997,-68.4841999999999,ad{\'e}lie penguin,26,12,2012,2012,45497,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Vestfold South,VESS,58.4.2,77.92269999999998,-68.5882999999999,ad{\'e}lie penguin,10,2,2012,2011,101297,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Vieugue Island,VIEU,48.1,-65.21439999999998,-65.66819999999974,ad{\'e}lie penguin,8,1,2013,2012,359,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Vortex Island,VORT,48.1,-57.64149999999999,-63.72569999999953,ad{\'e}lie penguin,11,2,2011,2010,2665,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Cape Waites,WAIT,88.3,-103.45099999999998,-72.71299999999997,ad{\'e}lie penguin,8,2,2010,2009,546,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Watt Bay,WATT,58.4.1,144.28539999999998,-66.99489999999983,ad{\'e}lie penguin,10,1,2012,2011,2797,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Way Archipelago,WAYA,58.4.1,143.58949999999996,-66.85709999999983,ad{\'e}lie penguin,21,11,2011,2011,5997,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Weddell Island,WEDD,48.2,-44.84789999999998,-60.635899999998855,ad{\'e}lie penguin,25,2,2011,2010,28507,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Weller Island,WELL,48.1,-65.38169999999998,-65.44529999999972,ad{\'e}lie penguin,7,1,2013,2012,4,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Cape Wheatstone,WHEA,88.1,170.20239999999998,-72.62169999999998,ad{\'e}lie penguin,,12,2013,2013,2037,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Blakeney/Whitney,WHTY,58.4.1,110.55729999999997,-66.24569999999977,ad{\'e}lie penguin,30,1,2011,2010,10821,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Wideopen Islands,WIDE,48.1,-55.84919999999998,-63.004199999999415,ad{\'e}lie penguin,,,1960,1960,100,3,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Winkle Island (two islets next to Winkle Island),WINK,48.1,-65.68599999999999,-65.51999999999973,ad{\'e}lie penguin,7,1,2013,2012,32,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Wood Bay,WOOD,88.1,165.13319999999996,-74.32989999999997,ad{\'e}lie penguin,27,1,2011,2010,2292,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Worley Point,WOPT,88.2,-132.77699999999996,-74.40569999999998,ad{\'e}lie penguin,28,12,2010,2010,10481,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Watson Peninsula (east coast),WPEC,48.2,-44.54359999999999,-60.67609999999887,ad{\'e}lie penguin,25,2,2011,2010,4653,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Wyatt Earp Islands,WYAT,58.4.2,78.53849999999998,-68.35689999999988,ad{\'e}lie penguin,14,12,2011,2011,1028,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Yalour Islands,YALO,48.1,-64.15639999999999,-65.23889999999969,ad{\'e}lie penguin,24,1,2016,2015,3541,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Young Island,YOUN,88.1,162.39999999999995,-66.4166999999998,ad{\'e}lie penguin,,,2002,2002,,,nests,,<strong>Ainley  D. G.  </strong><i> 2002</i>. The Ad&#233;lie penguin: Bellwether of climate change. Columbia University Press  New York  United States. 
Ytrehovdeholmen,YTRE,58.4.2,39.433299999999996,-69.21669999999992,ad{\'e}lie penguin,,,2004,2004,102,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
